04-21-2025 13:11 EDT,
Protect Trans Kids University,20.53
Notre Dame,25.66
Georgia Tech,615.84
Protect Trans Kids University,25.66
Florida,102.65
Bucknell,437
Georgia Tech,222
Florida State,215.58
Protect Trans Kids University,256.64
Georgia Tech,20.42
Oregon,25.66
Texas Tech,51.32
Michigan,1344.83
Nebraska,43.29
Southern Methodist (SMU),102.65
South Carolina,1458.46
Auburn,51.32
Protect Trans Kids University,102.65
Iowa,21.18
Michigan State,153.98
Michigan,64.17
Notre Dame,27.71
Penn State,1847.76
Georgia,51.32
South Carolina,1759.57
Protect Trans Kids University,51.32
Protect Trans Kids University,256.64
Michigan,50.3
Presbyterian College,11.4
Texas A&M,256.64
Washington State,20.53
Georgia,205.31
Michigan,300
Virginia Tech,79.04
Michigan,53.76
Michigan,131
New Mexico State,20.53
Wake Forest,51.32
Rutgers,1659.13
Kansas,100
Texas,78.4
Northern Illinois,66.24
Hand in the Dirt University,25.66
Washington University in Saint Louis (WashU),202.46
Texas A&M,38.18
UW Eau Claire,25.76
Cal (Berkeley),205.31
Michigan,20.45
Texas A&M,25.66
Texas,51.32
Georgia,51.32
Michigan,124.68
Wisconsin,68.6
South Carolina,51.32
Maine,31
Protect Trans Kids University,256.64
Michigan,32.98
Protect Trans Kids University,195.05
Middlebury College,51.32
UCLA,102.65
Eastern Oregon,51.32
Georgia,246.36
Oklahoma,7.18
Tulane,47.68
Maryland,25.66
South Carolina,51.32
Oregon,30
Akron,20.59
Florida,215.58
Protect Trans Kids University,209.4
Protect Trans Kids University,256.64
Michigan,134.48
Florida State,513.29
Protect Trans Kids University,21.55
Protect Trans Kids University,51.32
Protect Trans Kids University,615.84
Texas,238.28
Cal (Berkeley),11.08
Cal (Berkeley),39.28
Central Michigan,16.56
Florida,250
Reed College,260.24
Davidson,434.24
Protect Trans Kids University,51.32
Michigan,207.78
Rice,505.08
Protect Trans Kids University,32.07
Michigan,27.97
North Carolina (UNC),102.65
Puget Sound,90.1
Oregon,100.6
Pittsburgh (Pitt),102.65
Harvard,75
Embry-Riddle,51.32
Minnesota,51.32
Florida,31.93
Houston,39.25
Northwestern,513.29
Protect Trans Kids University,195
Florida,586.18
Michigan,102.65
Texas,352.11
Georgia,272.76
Texas,209.76
Protect Trans Kids University,21.55
Wisconsin,102.65
Maryland,102.65
Birmingham-Southern College,173.49
Clemson,51.32
Protect Trans Kids University,153.98
Protect Trans Kids University,247
Virginia Tech,3.14
Vanderbilt,41.42
South Carolina,65.06
Protect Trans Kids University,256.64
Protect Trans Kids University,102.65
Protect Trans Kids University,102.65
Princeton,156
Villanova,20.62
Protect Trans Kids University,36.95
Protect Trans Kids University,21.14
Michigan,13.44
Louisiana State (LSU),24.22
Protect Trans Kids University,205.28
Michigan,133.55
Oklahoma,329.53
Butler,5.13
Georgia,20.74
Colorado State,302.12
Protect Trans Kids University,256.64
Purdue,102.65
North Carolina State,394.2
Michigan,14.34
Protect Trans Kids University,102.65
Michigan,102.65
Arkansas,102.65
Protect Trans Kids University,123.12
Texas A&M,51.32
Mississippi (Ole Miss),51.32
Pittsburgh (Pitt),102.65
Penn State,39.11
Radford,51.32
Washington University in Saint Louis (WashU),30.79
Michigan State,120.11
Dickinson College,51.32
Kennesaw State,130.62
Virginia Tech,101.63
Valdosta State University,102.64
Michigan State,256.64
Soviet Cat University,256.64
Alabama,205.31
USC (University Of Southern California),72.88
Protect Trans Kids University,29.09
Notre Dame,183.75
Protect Trans Kids University,204.39
Texas Christian (TCU),2047.01
Louisiana Monroe,52.35
The College of Wooster,102.65
William & Mary,32.06
Florida,41.23
Protect Trans Kids University,39.4
Colorado,20.42
Clemson,45.33
Michigan,13.44
University of San Diego,41.06
Texas,12.31
Michigan,13.44
Protect Trans Kids University,32.19
Oregon,205.31
Protect Trans Kids University,102.65
Ohio State,148.85
Protect Trans Kids University,51.32
Lenoir-Rhyne University,51.32
Protect Trans Kids University,102.65
Colgate,256.64
Michigan,53.76
Kentucky,123.19
Penn State,39.11
Louisiana State (LSU),102.65
Michigan,20.53
Michigan,119.08
Florida State,19.76
Michigan,330.78
Michigan,134.31
Michigan,13.44
Notre Dame,33.87
Northwestern,104.75
Pittsburgh (Pitt),34.04
Georgia,8.21
Mississippi State,127.52
Michigan,341.05
Tennessee,53.88
Washington,72.07
Northwestern,46.63
University of Alaska Fairbanks,25.66
Texas A&M,88.28
Virginia Tech,37.98
Wisconsin,102.65
Mississippi (Ole Miss),256.64
Rutgers,1026.58
Villanova,102.65
Virginia Tech,97.52
Notre Dame,133.35
Protect Trans Kids University,20.53
Missouri (Mizzou),102.65
Cal (Berkeley),32.02
Maryland Institute College of Art,20.59
South Carolina,25.87
Michigan,341.05
Florida State,51.32
Protect Trans Kids University,25.66
Georgia,22.78
Iowa State,112.92
Protect Trans Kids University,102.65
Purdue,50.3
Protect Trans Kids University,5
Kansas,102.65
Cal (Berkeley),923.88
Georgia,54.46
Oregon State,38.34
Grand Valley State,20.53
Texas A&M,244.32
Oklahoma,24.66
Ohio State,51.32
Protect Trans Kids University,10.26
Florida,28.74
Protect Trans Kids University,102.65
Michigan,1310
Illinois,480.44
Protect Trans Kids University,40
Notre Dame,49.48
Georgia,45.6
Protect Trans Kids University,51.32
Kansas,44.58
Michigan,88.76
Florida,25.66
Michigan,10.26
Georgetown,102.65
Tennessee,51.32
Penn State,78.22
Cal (Berkeley),60.87
North Dakota State,102.65
Louisiana State (LSU),751.44
Protect Trans Kids University,102.65
Protect Trans Kids University,246.36
Tulane,102.65
Michigan,424.08
Tennessee,102.65
Stanford,102.65
Penn State,41.28
Protect Trans Kids University,26.07
Cal (Berkeley),53.51
Middle Tennessee State,102.65
Kenyon College,297.71
Northern Michigan,25.66
Ohio State,256.64
Wittenberg University,20.53
Virginia (UVA),102.65
South Carolina,102.65
Texas,256.64
Carleton College,215.58
Minnesota,24.7
Protect Trans Kids University,102.65
Michigan,67.15
Protect Trans Kids University,67.15
Clemson,20.53
Rutgers,1026.58
Alabama,40.35
Minnesota,24.7
Army,102.65
Michigan,131
Auburn,102.65
Protect Trans Kids University,153.98
Yale,123.19
Florida State,26.89
Yale,513.29
Michigan,130
Oklahoma State,123.12
Kansas,20.53
Iowa,31.96
Syracuse,102.65
Protect Trans Kids University,20.68
Western Michigan,113.64
Michigan,134.31
Protect Trans Kids University,10.26
Ohio State,148.85
Michigan,13.44
Miami (OH),66.72
Florida,163.97
Virginia Tech,38.15
Cal (Berkeley),51.32
MIT,41.28
Protect Trans Kids University,307.97
James Madison,27.89
Michigan,13.44
Ohio,10.79
Northwestern,564.62
Ohio,50
Ohio,27.57
Georgia,20.53
Brown,20.53
Ohio,15.84
Johns Hopkins,20.53
Tennessee,20.51
Georgia,3717
James Madison,102.65
Florida,50.3
Tennessee,102.65
Illinois,51.32
Michigan,134.31
Protect Trans Kids University,102.65
Texas,20.58
Georgia Tech,276
Eastern Kentucky,76.99
Michigan,13.44
Baylor,20.27
Protect Trans Kids University,20.71
Protect Trans Kids University,256.64
Georgia Tech,35.93
Trinity College (CT),73.63
Cincinnati,46.64
North Texas,20.25
Quinnipiac University,19.29
Boston University,20.62
Michigan,102.65
Michigan,102.65
Virginia Tech,513.29
Michigan,102.65
Texas Tech,20.53
Michigan,130.84
Rutgers,1026.58
Michigan,200
Boston College,51.32
Gettysburg College,116
Virginia Tech,256.64
Air Force,35.29
Michigan,53.38
Kentucky,102.65
East Carolina,41.06
Loyola Marymount,256.64
Minnesota,20.19
Michigan,82.12
University of the Pacific,20.53
Protect Trans Kids University,20.78
Florida,52.45
Lafayette College,84.91
Kentucky,47.38
Georgia,53.73
Michigan,157.2
Georgia,205.31
West Virginia,102.65
Protect Trans Kids University,102.65
Protect Trans Kids University,51.32
Protect Trans Kids University,52.6
Oklahoma State,128.32
Georgia,102.65
Protect Trans Kids University,102.65
Oklahoma State,25.66
Michigan,53.79
Arizona State,503.74
Michigan State,102.65
Cal (Berkeley),100.6
Auburn,97.37
Texas,513.29
Marquette,102.65
Iowa State,102.65
Syracuse,164.25
Cal (Berkeley),410.63
Yale,256.64
Protect Trans Kids University,307.92
Michigan,20.53
Tulane,82.04
Texas,249.46
Clemson,51.32
SUNY Potsdam,256.64
St. John's (MN),41.28
Michigan,133.45
Protect Trans Kids University,51.32
Louisiana Lafayette,89.31
Missouri (Mizzou),102.65
Protect Trans Kids University,82.12
Oklahoma State,54.71
Michigan Tech,125.68
Kansas,102.65
Fordham,102.65
Georgetown,53.89
Georgia Tech,307.92
University of San Diego,41
Protect Trans Kids University,102.65
Vanderbilt,99.89
Texas,40.35
Protect Trans Kids University,25.66
North Carolina (UNC),341.85
UCSF,51.32
Tennessee,102.65
Purdue,51.32
Protect Trans Kids University,21.55
Liberty,5
Duquesne University,102.65
Maryland,42.37
Michigan,6125
Memphis,102.65
Protect Trans Kids University,51.32
Connecticut College,102.65
Georgia,102.65
Michigan,134.31
Texas,629.4
Wisconsin,156.52
Michigan,321.32
Purdue,83.93
Protect Trans Kids University,304.2
Georgia,82.12
Pittsburgh (Pitt),280.17
Florida State,210
Indiana,79.06
Protect Trans Kids University,25.66
Protect Trans Kids University,102.65
Ohio State,35.14
Northern Illinois,16.56
Protect Trans Kids University,100
Tulane,47.68
Ohio State,148.85
North Carolina (UNC),25.66
Maryland,2.15
Michigan,42.27
Ohio,40.98
Tennessee,53.88
Wyoming,102.65
Arizona State,102.65
University of Night Ham,110.87
Maryland,30.05
Connecticut (UConn),67.15
Protect Trans Kids University,102.65
North Carolina (UNC),181.27
Protect Trans Kids University,59.95
Louisville,36.27
Michigan,25
Michigan,102.65
Michigan,1310
Georgia,102.65
Protect Trans Kids University,127.84
Michigan,33.08
Michigan,13.44
Florida State,215.58
Protect Trans Kids University,256.64
Missouri (Mizzou),118.67
UTEP,20.37
Miami (FL),305
Earlham College,54.4
Michigan,134.48
Arizona State,23.81
Miami (FL),102.65
Michigan,13.44
Georgia,45.6
Michigan,13.44
Slippery Rock,13.1
University of Night Ham,10.26
Protect Trans Kids University,10.26
Michigan,134.48
Protect Trans Kids University,51.32
UMass,19.5
Michigan,134.31
Pittsburgh (Pitt),190.84
South Florida (USF),228.12
Georgia,364.8
Michigan,13.1
Wisconsin,53.44
Georgia Tech,24.85
Stanford,64.8
Wake Forest,69.48
Illinois,665.22
Clemson,102.65
Missouri (Mizzou),31.03
Northern Michigan,25.66
Oregon,102.65
Michigan,134.52
Protect Trans Kids University,132.64
Arizona State,46.39
Georgia,45.6
Louisiana State (LSU),49.27
Georgia,217.84
Virginia (UVA),20.52
Michigan,153.98
Washington,124.47
Arizona State,174.59
Michigan,134.48
Virginia Tech,38.15
SUNY Albany,102.65
Protect Trans Kids University,20.53
Protect Trans Kids University,102.65
Georgia State,37.28
Kansas,114.91
North Carolina (UNC),51.32
Hamilton College,186.01
Western Michigan,20.25
Virginia Tech,51.56
Boston College,263
Texas,1100.5
Michigan,131
Florida,102.65
Tulane,51.32
Boise State,102.65
Michigan,256.64
Protect Trans Kids University,192.11
Protect Trans Kids University,15.62
Georgia,30.95
Ohio,81.23
North Dakota,50.54
Michigan,13.44
Miskatonic University,19.79
Protect Trans Kids University,102.65
Michigan,156.45
Georgia,51.32
Protect Trans Kids University,34.23
North Carolina (UNC),30.24
Michigan,102.65
Washington,72.07
Protect Trans Kids University,25.66
California Institute of Integral Studies,108
Pittsburgh (Pitt),134.38
Notre Dame,51.32
Virginia Tech,162.61
Colorado State,19.64
Penn State,25.17
Iowa,84.3
Connecticut (UConn),52.66
Notre Dame,164.39
Notre Dame,161.28
Washington,58.77
Kansas,20.53
Wisconsin,224.41
Notre Dame,308.79
Protect Trans Kids University,9.3
West Virginia,51.32
Arizona State,52.35
Georgia,267.47
Protect Trans Kids University,20.69
Thiel College,15.39
Kennesaw State,27.24
Michigan,131
Protect Trans Kids University,533.23
Michigan,1310
Cal (Berkeley),24.85
Stanford,634.43
Southern Methodist (SMU),112.92
William & Mary,70.21
Michigan,161.28
Kennesaw State,27.24
Ohio State,145.75
Oklahoma,24.66
Minnesota,166.3
Ohio State,13.44
Ohio State,33.16
Tulane,31.51
Washington,51.32
Arkansas,102.65
Arkansas,235.68
Pittsburgh (Pitt),280.17
Protect Trans Kids University,102.65
Albion College,43.26
Notre Dame,166.41
Pittsburgh (Pitt),471.84
Kalamazoo College,102.65
Protect Trans Kids University,314.39
Michigan,47.22
Kalamazoo College,51.32
Protect Trans Kids University,102.65
Michigan,134.48
Georgia Tech,349.83
Northwestern,55.95
Texas A&M,3824
Ohio State,1870
Michigan,13000.1
Michigan,10406.74
Dartmouth,2100
Cal (Berkeley),500
Ohio State,291.5
Washington & Lee,1000
Louisiana Monroe,1500.2
Notre Dame,1974.24
Baylor,6158
Missouri (Mizzou),431.5
Michigan,2620
Case Western Reserve,4050
Washington,1991
Michigan,1310
Ohio State,900
UCLA,2171.04
Virginia Tech,402
Michigan,131
Florida,922
Texas A&M,42010
Protect Trans Kids University,1969
Virginia (UVA),200
Louisiana State (LSU),200
Texas A&M,1000
Florida,500
West Texas A&M,500
Texas-Arlington,500
Texas,300
Texas Tech,300
McMurry University,300
South Plains College,300
Protect Trans Kids University,300
Vanderbilt,1550
Virginia Tech,3200
Michigan,210.01
Cal (Berkeley),3367
Auburn,273
Stanford,7271
Penn State,26000
Stanford,7271
Texas A&M,1000
Iowa State,40.38
Notre Dame,10000
Michigan,27000
Protect Trans Kids University,13100
Syracuse,18130
Williams College,250
UCF (Central Florida),70.68
Florida,10000
Georgia,400
Baylor,200
Missouri S&T,1083.05
Protect Trans Kids University,1083.05
Arizona,1300
South Africa Springboks,379
Stanford,1959
Georgia,1000
Protect Trans Kids University,5500
Protect Trans Kids University,250
West Virginia,2000
Tennessee,3000
Stanford,1135.4
Louisville,36.27
Maryland,359.3
Protect Trans Kids University,100
Protect Trans Kids University,533.23
Kalamazoo College,370
Penn State,500
Notre Dame,1233.94
Protect Trans Kids University,51.32
Oglethorpe University,256.64
Virginia Tech,224.42
Michigan,1310
Purdue,300
Michigan,10000
Michigan,130
Georgia Tech,154
Tennessee,165.03
Tennessee,1000
Michigan,1322.88
Georgia Tech,5132.94
Georgia Tech,444
Georgia,246.36
Michigan,134.31
Rutgers,731.17
Illinois,195.11
Oregon,156.9
RPI,140.98
Nebraska,100
Michigan,1344.83
New Mexico State,31.1
Virginia Tech,94.44
Protect Trans Kids University,20.53
Virginia Tech,100
Virginia Tech,308.16
Georgia Tech,1200
Texas A&M,299.76
Kalamazoo College,763.25
Tennessee,1026.58
Georgetown,2566.47
Georgetown,194.7
Florida,122.01
Idaho,310
Protect Trans Kids University,2309.82
North Dakota,81.51
Duke,100
Purdue,410.63
Notre Dame,2000
